image,mask
data/bkai-igh-neopolyp/train/image/78a91391adc0bb223c4eaf3372eae567.jpeg,data/bkai-igh-neopolyp/train/target/78a91391adc0bb223c4eaf3372eae567.jpeg
data/bkai-igh-neopolyp/train/image/78dc2f4af626650908b1cb932a767bf5.jpeg,data/bkai-igh-neopolyp/train/target/78dc2f4af626650908b1cb932a767bf5.jpeg
data/bkai-igh-neopolyp/train/image/7915c942b2f94722af7f63cd771e7606.jpeg,data/bkai-igh-neopolyp/train/target/7915c942b2f94722af7f63cd771e7606.jpeg
data/bkai-igh-neopolyp/train/image/7918630bfd2a52829ab4e7568cb49a3c.jpeg,data/bkai-igh-neopolyp/train/target/7918630bfd2a52829ab4e7568cb49a3c.jpeg
data/bkai-igh-neopolyp/train/image/79344271fa54aa1b27918630bfd2a528.jpeg,data/bkai-igh-neopolyp/train/target/79344271fa54aa1b27918630bfd2a528.jpeg
data/bkai-igh-neopolyp/train/image/7953b0e4909384b57bb6a052600f1f93.jpeg,data/bkai-igh-neopolyp/train/target/7953b0e4909384b57bb6a052600f1f93.jpeg
data/bkai-igh-neopolyp/train/image/7955a1d7a36ccf1225024da63fb9a76b.jpeg,data/bkai-igh-neopolyp/train/target/7955a1d7a36ccf1225024da63fb9a76b.jpeg
data/bkai-igh-neopolyp/train/image/7979870116d06046f5d8dd18841d318d.jpeg,data/bkai-igh-neopolyp/train/target/7979870116d06046f5d8dd18841d318d.jpeg
data/bkai-igh-neopolyp/train/image/799235026b3550534bca540e24f48928.jpeg,data/bkai-igh-neopolyp/train/target/799235026b3550534bca540e24f48928.jpeg
data/bkai-igh-neopolyp/train/image/79be0dba1f3cf29dff2864e2d89df283.jpeg,data/bkai-igh-neopolyp/train/target/79be0dba1f3cf29dff2864e2d89df283.jpeg
data/bkai-igh-neopolyp/train/image/79d7c7c8d3d96fb2b87fbbcfdfb3ea1d.jpeg,data/bkai-igh-neopolyp/train/target/79d7c7c8d3d96fb2b87fbbcfdfb3ea1d.jpeg
data/bkai-igh-neopolyp/train/image/7ad649676a1d6240619ebebe9e9c9d00.jpeg,data/bkai-igh-neopolyp/train/target/7ad649676a1d6240619ebebe9e9c9d00.jpeg
data/bkai-igh-neopolyp/train/image/7ae8395e56a6d9ba9d45c3dbc695325d.jpeg,data/bkai-igh-neopolyp/train/target/7ae8395e56a6d9ba9d45c3dbc695325d.jpeg
data/bkai-igh-neopolyp/train/image/7b34db8907f74aefafdacfbed351db40.jpeg,data/bkai-igh-neopolyp/train/target/7b34db8907f74aefafdacfbed351db40.jpeg
data/bkai-igh-neopolyp/train/image/7b4193425b976973f13dd311a65d2b46.jpeg,data/bkai-igh-neopolyp/train/target/7b4193425b976973f13dd311a65d2b46.jpeg
data/bkai-igh-neopolyp/train/image/7b8bcf15050fb9af0ef92846b60b1a38.jpeg,data/bkai-igh-neopolyp/train/target/7b8bcf15050fb9af0ef92846b60b1a38.jpeg
data/bkai-igh-neopolyp/train/image/7c2a48847ae8395e56a6d9ba9d45c3db.jpeg,data/bkai-igh-neopolyp/train/target/7c2a48847ae8395e56a6d9ba9d45c3db.jpeg
data/bkai-igh-neopolyp/train/image/7c38c5d07e6080779715c88d81a4106d.jpeg,data/bkai-igh-neopolyp/train/target/7c38c5d07e6080779715c88d81a4106d.jpeg
data/bkai-igh-neopolyp/train/image/7c8743c61a01e80947f9c02314fc58bd.jpeg,data/bkai-igh-neopolyp/train/target/7c8743c61a01e80947f9c02314fc58bd.jpeg
data/bkai-igh-neopolyp/train/image/7d4c9ac32dd04cf2a6a01668d0ceca24.jpeg,data/bkai-igh-neopolyp/train/target/7d4c9ac32dd04cf2a6a01668d0ceca24.jpeg
data/bkai-igh-neopolyp/train/image/7d507592b964b7955a1d7a36ccf12250.jpeg,data/bkai-igh-neopolyp/train/target/7d507592b964b7955a1d7a36ccf12250.jpeg
data/bkai-igh-neopolyp/train/image/7dd17ba487d4878a9bf8a6f4d4987ea3.jpeg,data/bkai-igh-neopolyp/train/target/7dd17ba487d4878a9bf8a6f4d4987ea3.jpeg
data/bkai-igh-neopolyp/train/image/7dd5277dd17ba487d4878a9bf8a6f4d4.jpeg,data/bkai-igh-neopolyp/train/target/7dd5277dd17ba487d4878a9bf8a6f4d4.jpeg
data/bkai-igh-neopolyp/train/image/7e4314fe384eb2ba3adfda6c1899fdc9.jpeg,data/bkai-igh-neopolyp/train/target/7e4314fe384eb2ba3adfda6c1899fdc9.jpeg
data/bkai-igh-neopolyp/train/image/7e6080779715c88d81a4106de1bdb8f4.jpeg,data/bkai-igh-neopolyp/train/target/7e6080779715c88d81a4106de1bdb8f4.jpeg
data/bkai-igh-neopolyp/train/image/7e6afd56ea7bc4ba26c86b345408cc37.jpeg,data/bkai-igh-neopolyp/train/target/7e6afd56ea7bc4ba26c86b345408cc37.jpeg
data/bkai-igh-neopolyp/train/image/7f23de79be0dba1f3cf29dff2864e2d8.jpeg,data/bkai-igh-neopolyp/train/target/7f23de79be0dba1f3cf29dff2864e2d8.jpeg
data/bkai-igh-neopolyp/train/image/7f538abe9de67869ac66e565c5d4340a.jpeg,data/bkai-igh-neopolyp/train/target/7f538abe9de67869ac66e565c5d4340a.jpeg
data/bkai-igh-neopolyp/train/image/7f720eff82f514f401ea0bd55b1393e2.jpeg,data/bkai-igh-neopolyp/train/target/7f720eff82f514f401ea0bd55b1393e2.jpeg
data/bkai-igh-neopolyp/train/image/7f8a4df1ec859759b7c8743c61a01e80.jpeg,data/bkai-igh-neopolyp/train/target/7f8a4df1ec859759b7c8743c61a01e80.jpeg
data/bkai-igh-neopolyp/train/image/7f9b9d49e2f4ee17979870116d06046f.jpeg,data/bkai-igh-neopolyp/train/target/7f9b9d49e2f4ee17979870116d06046f.jpeg
data/bkai-igh-neopolyp/train/image/7fdcfa030228a69b99df08854bf95127.jpeg,data/bkai-igh-neopolyp/train/target/7fdcfa030228a69b99df08854bf95127.jpeg
data/bkai-igh-neopolyp/train/image/7ffa651b4774229fe1bce59ddf92e769.jpeg,data/bkai-igh-neopolyp/train/target/7ffa651b4774229fe1bce59ddf92e769.jpeg
data/bkai-igh-neopolyp/train/image/800c683ca4074c2f49c6f0fca6a4248a.jpeg,data/bkai-igh-neopolyp/train/target/800c683ca4074c2f49c6f0fca6a4248a.jpeg
data/bkai-igh-neopolyp/train/image/802cf912d7aa982e29fb841ad9698b3c.jpeg,data/bkai-igh-neopolyp/train/target/802cf912d7aa982e29fb841ad9698b3c.jpeg
data/bkai-igh-neopolyp/train/image/80703003d2cbbcfa4baf386626995935.jpeg,data/bkai-igh-neopolyp/train/target/80703003d2cbbcfa4baf386626995935.jpeg
data/bkai-igh-neopolyp/train/image/80779715c88d81a4106de1bdb8f4c31c.jpeg,data/bkai-igh-neopolyp/train/target/80779715c88d81a4106de1bdb8f4c31c.jpeg
data/bkai-igh-neopolyp/train/image/80cab5509b367b7048eb17aeed141edb.jpeg,data/bkai-igh-neopolyp/train/target/80cab5509b367b7048eb17aeed141edb.jpeg
data/bkai-igh-neopolyp/train/image/81e095fdc7f720eff82f514f401ea0bd.jpeg,data/bkai-igh-neopolyp/train/target/81e095fdc7f720eff82f514f401ea0bd.jpeg
data/bkai-igh-neopolyp/train/image/81fe4727080cae6daedd989517cb8041.jpeg,data/bkai-igh-neopolyp/train/target/81fe4727080cae6daedd989517cb8041.jpeg
data/bkai-igh-neopolyp/train/image/8232510939c091a7915c942b2f94722a.jpeg,data/bkai-igh-neopolyp/train/target/8232510939c091a7915c942b2f94722a.jpeg
data/bkai-igh-neopolyp/train/image/833aa6b8232510939c091a7915c942b2.jpeg,data/bkai-igh-neopolyp/train/target/833aa6b8232510939c091a7915c942b2.jpeg
data/bkai-igh-neopolyp/train/image/835c525af63a987f428c953248704ccd.jpeg,data/bkai-igh-neopolyp/train/target/835c525af63a987f428c953248704ccd.jpeg
data/bkai-igh-neopolyp/train/image/835cf877e004e8bfb905b78a91391adc.jpeg,data/bkai-igh-neopolyp/train/target/835cf877e004e8bfb905b78a91391adc.jpeg
data/bkai-igh-neopolyp/train/image/8379499640676289b3e732adb4c5d158.jpeg,data/bkai-igh-neopolyp/train/target/8379499640676289b3e732adb4c5d158.jpeg
data/bkai-igh-neopolyp/train/image/837f2a0f1536ad3f6a5664c1711b62f1.jpeg,data/bkai-igh-neopolyp/train/target/837f2a0f1536ad3f6a5664c1711b62f1.jpeg
data/bkai-igh-neopolyp/train/image/839a76eaf622c3b3e57249fe9959a807.jpeg,data/bkai-igh-neopolyp/train/target/839a76eaf622c3b3e57249fe9959a807.jpeg
data/bkai-igh-neopolyp/train/image/83d1d25aa396694c7a8607b26231002e.jpeg,data/bkai-igh-neopolyp/train/target/83d1d25aa396694c7a8607b26231002e.jpeg
data/bkai-igh-neopolyp/train/image/83ecd59f911f025ba0e3b6d0bf0b5633.jpeg,data/bkai-igh-neopolyp/train/target/83ecd59f911f025ba0e3b6d0bf0b5633.jpeg
data/bkai-igh-neopolyp/train/image/841d318d1f625619d9ae2a9833aa6b82.jpeg,data/bkai-igh-neopolyp/train/target/841d318d1f625619d9ae2a9833aa6b82.jpeg
data/bkai-igh-neopolyp/train/image/8489f25621ee6b2905cb608d298528ce.jpeg,data/bkai-igh-neopolyp/train/target/8489f25621ee6b2905cb608d298528ce.jpeg
data/bkai-igh-neopolyp/train/image/8490fd7df8e26031fbb5e52c41545ba5.jpeg,data/bkai-igh-neopolyp/train/target/8490fd7df8e26031fbb5e52c41545ba5.jpeg
data/bkai-igh-neopolyp/train/image/84b5dec33fd6aab9f0df70e20bccce75.jpeg,data/bkai-igh-neopolyp/train/target/84b5dec33fd6aab9f0df70e20bccce75.jpeg
data/bkai-igh-neopolyp/train/image/84eb2ba3adfda6c1899fdc9837629008.jpeg,data/bkai-igh-neopolyp/train/target/84eb2ba3adfda6c1899fdc9837629008.jpeg
data/bkai-igh-neopolyp/train/image/852ba517fa9498f7b9d151055ea9b16b.jpeg,data/bkai-igh-neopolyp/train/target/852ba517fa9498f7b9d151055ea9b16b.jpeg
data/bkai-igh-neopolyp/train/image/865f6c240449ad43fe2cd066b9fdbc3b.jpeg,data/bkai-igh-neopolyp/train/target/865f6c240449ad43fe2cd066b9fdbc3b.jpeg
data/bkai-igh-neopolyp/train/image/866269959350e7998934d417cb2eb1ef.jpeg,data/bkai-igh-neopolyp/train/target/866269959350e7998934d417cb2eb1ef.jpeg
data/bkai-igh-neopolyp/train/image/8683543f0dc6b7268821d173263d7be7.jpeg,data/bkai-igh-neopolyp/train/target/8683543f0dc6b7268821d173263d7be7.jpeg
data/bkai-igh-neopolyp/train/image/86a73f97dd5277dd17ba487d4878a9bf.jpeg,data/bkai-igh-neopolyp/train/target/86a73f97dd5277dd17ba487d4878a9bf.jpeg
data/bkai-igh-neopolyp/train/image/86f6e366943c17f87cf12b41e5e9e504.jpeg,data/bkai-igh-neopolyp/train/target/86f6e366943c17f87cf12b41e5e9e504.jpeg
data/bkai-igh-neopolyp/train/image/871ca68e0d4bcbe0f5192e72f65ddfd1.jpeg,data/bkai-igh-neopolyp/train/target/871ca68e0d4bcbe0f5192e72f65ddfd1.jpeg
data/bkai-igh-neopolyp/train/image/874c68c030b9afea6923881bf04350ff.jpeg,data/bkai-igh-neopolyp/train/target/874c68c030b9afea6923881bf04350ff.jpeg
data/bkai-igh-neopolyp/train/image/877e004e8bfb905b78a91391adc0bb22.jpeg,data/bkai-igh-neopolyp/train/target/877e004e8bfb905b78a91391adc0bb22.jpeg
data/bkai-igh-neopolyp/train/image/87cf12b41e5e9e5040781d54ffd6a8ee.jpeg,data/bkai-igh-neopolyp/train/target/87cf12b41e5e9e5040781d54ffd6a8ee.jpeg
data/bkai-igh-neopolyp/train/image/87d4878a9bf8a6f4d4987ea3b4bae567.jpeg,data/bkai-igh-neopolyp/train/target/87d4878a9bf8a6f4d4987ea3b4bae567.jpeg
data/bkai-igh-neopolyp/train/image/87ffdc8d09d1185e04f4999a2e79fbc2.jpeg,data/bkai-igh-neopolyp/train/target/87ffdc8d09d1185e04f4999a2e79fbc2.jpeg
data/bkai-igh-neopolyp/train/image/8841d318d1f625619d9ae2a9833aa6b8.jpeg,data/bkai-igh-neopolyp/train/target/8841d318d1f625619d9ae2a9833aa6b8.jpeg
data/bkai-igh-neopolyp/train/image/8846f67b5df7cdf3f33c3ca4d5060a63.jpeg,data/bkai-igh-neopolyp/train/target/8846f67b5df7cdf3f33c3ca4d5060a63.jpeg
data/bkai-igh-neopolyp/train/image/886d1697f8af9b550c1bce23b1fdd80a.jpeg,data/bkai-igh-neopolyp/train/target/886d1697f8af9b550c1bce23b1fdd80a.jpeg
data/bkai-igh-neopolyp/train/image/88aa03c2820362736055807907941a84.jpeg,data/bkai-igh-neopolyp/train/target/88aa03c2820362736055807907941a84.jpeg
data/bkai-igh-neopolyp/train/image/893a23c466c16952b6692e6be5e8f14e.jpeg,data/bkai-igh-neopolyp/train/target/893a23c466c16952b6692e6be5e8f14e.jpeg
data/bkai-igh-neopolyp/train/image/89805234e222e19769fa2d37d32780fd.jpeg,data/bkai-igh-neopolyp/train/target/89805234e222e19769fa2d37d32780fd.jpeg
data/bkai-igh-neopolyp/train/image/89df283ecd59f911f025ba0e3b6d0bf0.jpeg,data/bkai-igh-neopolyp/train/target/89df283ecd59f911f025ba0e3b6d0bf0.jpeg
data/bkai-igh-neopolyp/train/image/8a1eecd70ebce6347c491b37c8c2e5a6.jpeg,data/bkai-igh-neopolyp/train/target/8a1eecd70ebce6347c491b37c8c2e5a6.jpeg
data/bkai-igh-neopolyp/train/image/8a2710d568df17586ad8f3297c819c90.jpeg,data/bkai-igh-neopolyp/train/target/8a2710d568df17586ad8f3297c819c90.jpeg
data/bkai-igh-neopolyp/train/image/8a9bf8a6f4d4987ea3b4bae5672a2301.jpeg,data/bkai-igh-neopolyp/train/target/8a9bf8a6f4d4987ea3b4bae5672a2301.jpeg
data/bkai-igh-neopolyp/train/image/8aef566999467c2a48847ae8395e56a6.jpeg,data/bkai-igh-neopolyp/train/target/8aef566999467c2a48847ae8395e56a6.jpeg
data/bkai-igh-neopolyp/train/image/8b2be8379499640676289b3e732adb4c.jpeg,data/bkai-igh-neopolyp/train/target/8b2be8379499640676289b3e732adb4c.jpeg
data/bkai-igh-neopolyp/train/image/8c41743c6c08a1d1ad8f2c5f72724e00.jpeg,data/bkai-igh-neopolyp/train/target/8c41743c6c08a1d1ad8f2c5f72724e00.jpeg
data/bkai-igh-neopolyp/train/image/8c5f54ffaa27a623511c38948af83d1d.jpeg,data/bkai-igh-neopolyp/train/target/8c5f54ffaa27a623511c38948af83d1d.jpeg
data/bkai-igh-neopolyp/train/image/8c9431f046f281796061a924f2cc01dd.jpeg,data/bkai-igh-neopolyp/train/target/8c9431f046f281796061a924f2cc01dd.jpeg
data/bkai-igh-neopolyp/train/image/8ca0adabead1ae730831caf386f6e366.jpeg,data/bkai-igh-neopolyp/train/target/8ca0adabead1ae730831caf386f6e366.jpeg
data/bkai-igh-neopolyp/train/image/8ca745212295dd542315b4c10e2b0e33.jpeg,data/bkai-igh-neopolyp/train/target/8ca745212295dd542315b4c10e2b0e33.jpeg
data/bkai-igh-neopolyp/train/image/8cb49a3c530b99ec16e8b659fdc988a3.jpeg,data/bkai-igh-neopolyp/train/target/8cb49a3c530b99ec16e8b659fdc988a3.jpeg
data/bkai-igh-neopolyp/train/image/8d3b6c0ed754f28ca745212295dd5423.jpeg,data/bkai-igh-neopolyp/train/target/8d3b6c0ed754f28ca745212295dd5423.jpeg
data/bkai-igh-neopolyp/train/image/8d3d96fb2b87fbbcfdfb3ea1dd1faa86.jpeg,data/bkai-igh-neopolyp/train/target/8d3d96fb2b87fbbcfdfb3ea1dd1faa86.jpeg
data/bkai-igh-neopolyp/train/image/8da4bcab47c3fb256f174ae992b915a5.jpeg,data/bkai-igh-neopolyp/train/target/8da4bcab47c3fb256f174ae992b915a5.jpeg
data/bkai-igh-neopolyp/train/image/8df9da738683543f0dc6b7268821d173.jpeg,data/bkai-igh-neopolyp/train/target/8df9da738683543f0dc6b7268821d173.jpeg
data/bkai-igh-neopolyp/train/image/8e5ad89d2844837f2a0f1536ad3f6a56.jpeg,data/bkai-igh-neopolyp/train/target/8e5ad89d2844837f2a0f1536ad3f6a56.jpeg
data/bkai-igh-neopolyp/train/image/8ee924dbd70f618d52893a23c466c169.jpeg,data/bkai-igh-neopolyp/train/target/8ee924dbd70f618d52893a23c466c169.jpeg
data/bkai-igh-neopolyp/train/image/8f02000f9b6c911c4aa179344271fa54.jpeg,data/bkai-igh-neopolyp/train/target/8f02000f9b6c911c4aa179344271fa54.jpeg
data/bkai-igh-neopolyp/train/image/8f2c5f72724e00d827b8bcf15050fb9a.jpeg,data/bkai-igh-neopolyp/train/target/8f2c5f72724e00d827b8bcf15050fb9a.jpeg
data/bkai-igh-neopolyp/train/image/90be28799235026b3550534bca540e24.jpeg,data/bkai-igh-neopolyp/train/target/90be28799235026b3550534bca540e24.jpeg
data/bkai-igh-neopolyp/train/image/910ea2abe3c84417fda8019410b1fcf0.jpeg,data/bkai-igh-neopolyp/train/target/910ea2abe3c84417fda8019410b1fcf0.jpeg
data/bkai-igh-neopolyp/train/image/911f025ba0e3b6d0bf0b563305998980.jpeg,data/bkai-igh-neopolyp/train/target/911f025ba0e3b6d0bf0b563305998980.jpeg
data/bkai-igh-neopolyp/train/image/912c4fd31aaeec7b426bacd147ad6496.jpeg,data/bkai-igh-neopolyp/train/target/912c4fd31aaeec7b426bacd147ad6496.jpeg
data/bkai-igh-neopolyp/train/image/91adc0bb223c4eaf3372eae567c94ea0.jpeg,data/bkai-igh-neopolyp/train/target/91adc0bb223c4eaf3372eae567c94ea0.jpeg
data/bkai-igh-neopolyp/train/image/922af6b2da43f71d4dc3ddad260bfcb4.jpeg,data/bkai-igh-neopolyp/train/target/922af6b2da43f71d4dc3ddad260bfcb4.jpeg
data/bkai-igh-neopolyp/train/image/925eb8e72a8438aa0ef759a3a33a0565.jpeg,data/bkai-igh-neopolyp/train/target/925eb8e72a8438aa0ef759a3a33a0565.jpeg
data/bkai-igh-neopolyp/train/image/926a6f23c5d6d5f35f66adf95b204727.jpeg,data/bkai-igh-neopolyp/train/target/926a6f23c5d6d5f35f66adf95b204727.jpeg
data/bkai-igh-neopolyp/train/image/927d8d739c25f1ed7a64d0efccacf464.jpeg,data/bkai-igh-neopolyp/train/target/927d8d739c25f1ed7a64d0efccacf464.jpeg
data/bkai-igh-neopolyp/train/image/92846b60b1a38a1eecd70ebce6347c49.jpeg,data/bkai-igh-neopolyp/train/target/92846b60b1a38a1eecd70ebce6347c49.jpeg
data/bkai-igh-neopolyp/train/image/92b964b7955a1d7a36ccf1225024da63.jpeg,data/bkai-igh-neopolyp/train/target/92b964b7955a1d7a36ccf1225024da63.jpeg
data/bkai-igh-neopolyp/train/image/92e72f65ddfd1518a2710d568df17586.jpeg,data/bkai-igh-neopolyp/train/target/92e72f65ddfd1518a2710d568df17586.jpeg
data/bkai-igh-neopolyp/train/image/9350e7998934d417cb2eb1ef57af2ed9.jpeg,data/bkai-igh-neopolyp/train/target/9350e7998934d417cb2eb1ef57af2ed9.jpeg
data/bkai-igh-neopolyp/train/image/93a23c466c16952b6692e6be5e8f14e1.jpeg,data/bkai-igh-neopolyp/train/target/93a23c466c16952b6692e6be5e8f14e1.jpeg
data/bkai-igh-neopolyp/train/image/93c4a1e4062d81e095fdc7f720eff82f.jpeg,data/bkai-igh-neopolyp/train/target/93c4a1e4062d81e095fdc7f720eff82f.jpeg
data/bkai-igh-neopolyp/train/image/93e952886d1697f8af9b550c1bce23b1.jpeg,data/bkai-igh-neopolyp/train/target/93e952886d1697f8af9b550c1bce23b1.jpeg
data/bkai-igh-neopolyp/train/image/9424de1556a26c8eba4c1db1a0b47aa6.jpeg,data/bkai-igh-neopolyp/train/target/9424de1556a26c8eba4c1db1a0b47aa6.jpeg
data/bkai-igh-neopolyp/train/image/947f9c02314fc58bdb26679bff55177a.jpeg,data/bkai-igh-neopolyp/train/target/947f9c02314fc58bdb26679bff55177a.jpeg
data/bkai-igh-neopolyp/train/image/948a41964c1d4f50a5f3601ad4f13ccf.jpeg,data/bkai-igh-neopolyp/train/target/948a41964c1d4f50a5f3601ad4f13ccf.jpeg
data/bkai-igh-neopolyp/train/image/9499640676289b3e732adb4c5d158067.jpeg,data/bkai-igh-neopolyp/train/target/9499640676289b3e732adb4c5d158067.jpeg
data/bkai-igh-neopolyp/train/image/94abb47953b0e4909384b57bb6a05260.jpeg,data/bkai-igh-neopolyp/train/target/94abb47953b0e4909384b57bb6a05260.jpeg
data/bkai-igh-neopolyp/train/image/94ea04c603f909df7cd066b37f538abe.jpeg,data/bkai-igh-neopolyp/train/target/94ea04c603f909df7cd066b37f538abe.jpeg
data/bkai-igh-neopolyp/train/image/952886d1697f8af9b550c1bce23b1fdd.jpeg,data/bkai-igh-neopolyp/train/target/952886d1697f8af9b550c1bce23b1fdd.jpeg
data/bkai-igh-neopolyp/train/image/952b6692e6be5e8f14e1e0ae936de314.jpeg,data/bkai-igh-neopolyp/train/target/952b6692e6be5e8f14e1e0ae936de314.jpeg
data/bkai-igh-neopolyp/train/image/953248704ccdc265a0b0a1230b118fa8.jpeg,data/bkai-igh-neopolyp/train/target/953248704ccdc265a0b0a1230b118fa8.jpeg
data/bkai-igh-neopolyp/train/image/954a51c9bf1440f929906d164fe7b83a.jpeg,data/bkai-igh-neopolyp/train/target/954a51c9bf1440f929906d164fe7b83a.jpeg
data/bkai-igh-neopolyp/train/image/95dd542315b4c10e2b0e33fa12bfcd6d.jpeg,data/bkai-igh-neopolyp/train/target/95dd542315b4c10e2b0e33fa12bfcd6d.jpeg
data/bkai-igh-neopolyp/train/image/960c94b0aab4c024a573c692195f853a.jpeg,data/bkai-igh-neopolyp/train/target/960c94b0aab4c024a573c692195f853a.jpeg
data/bkai-igh-neopolyp/train/image/963e1713a8763b8318ecf467d7ad048d.jpeg,data/bkai-igh-neopolyp/train/target/963e1713a8763b8318ecf467d7ad048d.jpeg
data/bkai-igh-neopolyp/train/image/97f8af9b550c1bce23b1fdd80af3feff.jpeg,data/bkai-igh-neopolyp/train/target/97f8af9b550c1bce23b1fdd80af3feff.jpeg
data/bkai-igh-neopolyp/train/image/9833aa6b8232510939c091a7915c942b.jpeg,data/bkai-igh-neopolyp/train/target/9833aa6b8232510939c091a7915c942b.jpeg
data/bkai-igh-neopolyp/train/image/984cbcc6d6bf62f215f0da4ad3a7ab8d.jpeg,data/bkai-igh-neopolyp/train/target/984cbcc6d6bf62f215f0da4ad3a7ab8d.jpeg
data/bkai-igh-neopolyp/train/image/987f428c953248704ccdc265a0b0a123.jpeg,data/bkai-igh-neopolyp/train/target/987f428c953248704ccdc265a0b0a123.jpeg
data/bkai-igh-neopolyp/train/image/99130d98309817287a8aef566999467c.jpeg,data/bkai-igh-neopolyp/train/target/99130d98309817287a8aef566999467c.jpeg
data/bkai-igh-neopolyp/train/image/994927d8d739c25f1ed7a64d0efccacf.jpeg,data/bkai-igh-neopolyp/train/target/994927d8d739c25f1ed7a64d0efccacf.jpeg
data/bkai-igh-neopolyp/train/image/9954a51c9bf1440f929906d164fe7b83.jpeg,data/bkai-igh-neopolyp/train/target/9954a51c9bf1440f929906d164fe7b83.jpeg
data/bkai-igh-neopolyp/train/image/99fdc98376290081835cf877e004e8bf.jpeg,data/bkai-igh-neopolyp/train/target/99fdc98376290081835cf877e004e8bf.jpeg
data/bkai-igh-neopolyp/train/image/9a1db782ca0a994927d8d739c25f1ed7.jpeg,data/bkai-igh-neopolyp/train/target/9a1db782ca0a994927d8d739c25f1ed7.jpeg
data/bkai-igh-neopolyp/train/image/9a3a33a0565586918cd5eb80e67c9c8d.jpeg,data/bkai-igh-neopolyp/train/target/9a3a33a0565586918cd5eb80e67c9c8d.jpeg
data/bkai-igh-neopolyp/train/image/9a76eaf622c3b3e57249fe9959a80703.jpeg,data/bkai-igh-neopolyp/train/target/9a76eaf622c3b3e57249fe9959a80703.jpeg
data/bkai-igh-neopolyp/train/image/9ab4e7568cb49a3c530b99ec16e8b659.jpeg,data/bkai-igh-neopolyp/train/target/9ab4e7568cb49a3c530b99ec16e8b659.jpeg
data/bkai-igh-neopolyp/train/image/9ac66e565c5d4340aa5f7804c34a359b.jpeg,data/bkai-igh-neopolyp/train/target/9ac66e565c5d4340aa5f7804c34a359b.jpeg
data/bkai-igh-neopolyp/train/image/9b28f39a546f6eeb0a13b346f09286c9.jpeg,data/bkai-igh-neopolyp/train/target/9b28f39a546f6eeb0a13b346f09286c9.jpeg
data/bkai-igh-neopolyp/train/image/9b6c911c4aa179344271fa54aa1b2791.jpeg,data/bkai-igh-neopolyp/train/target/9b6c911c4aa179344271fa54aa1b2791.jpeg
data/bkai-igh-neopolyp/train/image/9b99df08854bf951276e3f404b79b666.jpeg,data/bkai-igh-neopolyp/train/target/9b99df08854bf951276e3f404b79b666.jpeg
data/bkai-igh-neopolyp/train/image/9bbb402345d341253851bc866ebe4d18.jpeg,data/bkai-igh-neopolyp/train/target/9bbb402345d341253851bc866ebe4d18.jpeg
data/bkai-igh-neopolyp/train/image/9c02314fc58bdb26679bff55177a34fc.jpeg,data/bkai-igh-neopolyp/train/target/9c02314fc58bdb26679bff55177a34fc.jpeg
data/bkai-igh-neopolyp/train/image/9c7c851a508273160e13bac754142447.jpeg,data/bkai-igh-neopolyp/train/target/9c7c851a508273160e13bac754142447.jpeg
data/bkai-igh-neopolyp/train/image/9c990b4e2a6e51d077bad31c8c5f54ff.jpeg,data/bkai-igh-neopolyp/train/target/9c990b4e2a6e51d077bad31c8c5f54ff.jpeg
data/bkai-igh-neopolyp/train/image/9ccf01a1b73b5f8ef0693db713abd61d.jpeg,data/bkai-igh-neopolyp/train/target/9ccf01a1b73b5f8ef0693db713abd61d.jpeg
data/bkai-igh-neopolyp/train/image/9d054d694539ef2424a9218697283baa.jpeg,data/bkai-igh-neopolyp/train/target/9d054d694539ef2424a9218697283baa.jpeg
data/bkai-igh-neopolyp/train/image/9d2844837f2a0f1536ad3f6a5664c171.jpeg,data/bkai-igh-neopolyp/train/target/9d2844837f2a0f1536ad3f6a5664c171.jpeg
data/bkai-igh-neopolyp/train/image/9d33f3a7b24423d5c7edd718176ef306.jpeg,data/bkai-igh-neopolyp/train/target/9d33f3a7b24423d5c7edd718176ef306.jpeg
data/bkai-igh-neopolyp/train/image/9d45c3dbc695325ded465efde988dfb9.jpeg,data/bkai-igh-neopolyp/train/target/9d45c3dbc695325ded465efde988dfb9.jpeg
data/bkai-igh-neopolyp/train/image/9d9ae2a9833aa6b8232510939c091a79.jpeg,data/bkai-igh-neopolyp/train/target/9d9ae2a9833aa6b8232510939c091a79.jpeg
data/bkai-igh-neopolyp/train/image/9de67869ac66e565c5d4340aa5f7804c.jpeg,data/bkai-igh-neopolyp/train/target/9de67869ac66e565c5d4340aa5f7804c.jpeg
data/bkai-igh-neopolyp/train/image/9df283ecd59f911f025ba0e3b6d0bf0b.jpeg,data/bkai-igh-neopolyp/train/target/9df283ecd59f911f025ba0e3b6d0bf0b.jpeg
data/bkai-igh-neopolyp/train/image/9e5040781d54ffd6a8ee924dbd70f618.jpeg,data/bkai-igh-neopolyp/train/target/9e5040781d54ffd6a8ee924dbd70f618.jpeg
data/bkai-igh-neopolyp/train/image/9f21b248d152b672ab3492fc6239c86a.jpeg,data/bkai-igh-neopolyp/train/target/9f21b248d152b672ab3492fc6239c86a.jpeg
data/bkai-igh-neopolyp/train/image/9fbb63b28163a745959c03983064a3eb.jpeg,data/bkai-igh-neopolyp/train/target/9fbb63b28163a745959c03983064a3eb.jpeg
